candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_remarks,state,year,winner,so_do,age,address,profession,spouse_profession,party_eci
SAIYAD MD. JAFAR ISLAM,http://myneta.info/bih2005/candidate.php?candidate_id=506,Aurangabad,CPI,1,Post Graduate,201490,0,201490,220,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Late MD Azuruddin,33,"Nanadhit Road, thana,post,Dist-Aurangabad",,,Communist Party of India
SAJEEV KUMAR JHA,http://myneta.info/bih2005/candidate.php?candidate_id=357,Saharsa,BJP,5,Graduate Professional,1722076,0,1722076,117,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,true,RAMA SHANKAR JHA,33,"GOUTAM NAGAR, WARD NO. 9, KASTURBA PATH, SAHARSA",,,Bharatiya Janata Party
SAJJAN KUMAR SHARMA,http://myneta.info/bih2005/candidate.php?candidate_id=1492,Katihar,IND,1,10th Pass,870000,0,870000,142,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Late Chiranji Lal Sharma,64,"Mohalla Naya Tola W.No. 32, Po. & Dist. Katihar",,,Independent
SAKAL DEO PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1136,Bakhri,SAP,0,Literate,905000,0,905000,109,SC,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Lal Sahay Paswan,49,"Gr.and Po.Lakho, Thana Mufasil, Dist.Bagusarai",,,Samata Partu
SAKALDEO RISHI,http://myneta.info/bih2005/candidate.php?candidate_id=1860,Kasba,ANC,0,10th Pass,0,32213,-32213,138,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Kishan Lal Rishi,43,"Vill. Hariravbandupur, Po. Jalalgarh, P.S. Lalgarh, Dist. Purnea",,,Ambedkar National Congress
SAKET KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=936,Manjhi,LJP,0,Graduate,1157000,800000,357000,35,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Sri Manvendra Na. Singh,33,"Manjhi , District - Saran",,,Lok Janshakti Party
SAKUNTALA PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=870,Tribeniganj,LJP,0,Post Graduate,4561000,0,4561000,113,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Gajendra Prasad,45,"village and post.-Roon nagar, Tribeniganj , District - Supaul",,,Lok Janshakti Party
SALIM SUGANDH,http://myneta.info/bih2005/candidate.php?candidate_id=1155,Bhagalpur,MUL,0,Literate,550000,0,550000,150,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Said Marhum,35,"Husainpur Road,Bhagalpur 812002",,,Muslim League Kerala State Committee
SAMBHU RAI,http://myneta.info/bih2005/candidate.php?candidate_id=1322,Motihari,CPI(ML)(L),1,12th Pass,416850,0,416850,12,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Punit Rai,39,"Chargaha, Turkoliya, Jhila Purvi Champarn",,,Communist Party of India (Marxist-Leninist) (Liberation)
SAMEER KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=800,Muzaffarpur,LJP,0,Graduate,4551754,628513,3923241,59,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Rajni Kumar Sinha,37,"NAND BIHAR COLONY, MITHANPURA,District - Muzaffarpur",,,Lok Janshakti Party
SAMPAT RAM RAHI,http://myneta.info/bih2005/candidate.php?candidate_id=1966,Garkha,IND,0,Literate,0,0,0,42,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Kapurchand Ram,34,"Gram-Kevani,Post-Kevani,Thana-Garkha,Jilla-saran",,,Independent
SAMRENDRA KUNAL,http://myneta.info/bih2005/candidate.php?candidate_id=1494,Katihar,SP,2,12th Pass,90500,0,90500,142,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Basant Narayan Singh,27,"Mohalla Laliyahi Po. Katihar, P.S. Sahayan Thana Katihar, Dist. Katihar",,,Samajwadi Party
SAMTA DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=136,Barachatti,RJD,0,12th Pass,279753,231083,48670,236,SC,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,NAWAL KISHOR LAL,33,VILL GAJRAGARDH PO BARA CHATTI DIST GAYA,,,Rashtriya Janata Dal
SANDHYA RAY,http://myneta.info/bih2005/candidate.php?candidate_id=1994,Parsa,IND,0,Post Graduate,260026,0,260026,43,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Sunil Kumar,28,"At Sunderpur, P.S. Dariyapur, Dist. Saran",,,Independent
SANDHYA VERMA,http://myneta.info/bih2005/candidate.php?candidate_id=1854,Dhamdaha,CPI(ML)(L),0,Post Graduate,366000,22701,343299,125,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Manibhushan Prasad,34,"Ward no. 8/11, Madhepura, P.S. & Dist. Madhepura",,,Communist Party of India (Marxist-Leninist) (Liberation)
SANJAY BESARA,http://myneta.info/bih2005/candidate.php?candidate_id=1493,Katihar,CPI(ML)(L),0,Graduate,94347,0,94347,142,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Munshi Besara,44,"Vill. & Po. Dandkhera, Dist. Katihar",,,Communist Party of India (Marxist-Leninist) (Liberation)
SANJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1176,Sultanganj,IND,0,Literate,40000,0,40000,153,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Hari Cahran Ram,30,Gram I.A.S. Colony Post & Thana Dhanapur Dist. Patna,,,Independent
SANJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=777,Laukaha,BSP,0,Graduate Professional,310500,0,310500,82,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Sri Dharm Lal Sah,33,"Village - Kurivan, District - Madhubani",,,Bahujan Samaj Party
SANJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=2028,Belsand,IND,0,12th Pass,21000,0,21000,65,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shanbhu Prasad,30,"Parrahi, Belsand,Sitamarhi",,,Independent
SANJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=742,Sikandra,BSP,0,12th Pass,35000,0,35000,171,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Puna Manjhi,32,"VILLAGE.- NABBUDIH,Sikandra, District - Jamui",,,Bahujan Samaj Party
SANJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1212,Sandesh,IND,0,Graduate Professional,1720000,0,1720000,196,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Brij Bhushan Singh,26,"Vill Koran Dehri, Po. Peuz, Bhojpur, Bihar",,,Independent
SANJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1990,Masrakh,IND,0,12th Pass,389398,0,389398,37,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,RAJENDAR SINGH,32,"Gr.Mariya, Thana Baniyapur, Dist.Saran",,,Independent
SANJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1818,Patna Central,IND,0,12th Pass,18500,0,18500,189,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Lala Bhuneshwari Pd.Singh,31,"Postal Park, Vinobha Path, Patna Pin 80001",,,Independent
SANJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=669,Matihani,BSP,0,Graduate,9059000,120000,8939000,104,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shiv Pujan Singh,39,"Village - Lakho, District - Begusarai",,,Bahujan Samaj Party
SANJAY KUMAR AKELA,http://myneta.info/bih2005/candidate.php?candidate_id=789,Madhepur,BSP,0,Literate,0,0,0,83,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ram Babu Sharma,28,"VILAGE AND POST.-CHIGADI, District - Madhubani",,,Bahujan Samaj Party
SANJAY KUMAR CHOUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=871,Tribeniganj,BSP,2,Graduate,691260,0,691260,113,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,Janardan Choudhary,32,"Tribeniganj , District - Supaul",,,Bahujan Samaj Party
SANJAY KUMAR GUPTA,http://myneta.info/bih2005/candidate.php?candidate_id=413,Belsand,RJD,0,10th Pass,1317000,566380,750620,65,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,true,Satyanarayan Prasad,29,"Vill. Sabaulla, P.S. P.O. & Distt. Chedhar",,,Rashtriya Janata Dal
SANJAY KUMAR MAHTO,http://myneta.info/bih2005/candidate.php?candidate_id=1599,Madhubani,IND,1,Literate,52000,0,52000,78,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Jai Narayan Mahto,31,"Suratganj, Ward No.11, Madhubani, PS.and Dist.Madhubani",,,Independent
SANJAY KUMAR MISHRA,http://myneta.info/bih2005/candidate.php?candidate_id=1222,Brahmpur,ABJS,0,Graduate,530000,0,530000,200,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Brahmeshwar Mishra,35,"Kaili, P.S. Bagar tola Dist. Buxor",,,Akhil Bharatiya Jan Sangh
SANJAY KUMAR PRABHAT,http://myneta.info/bih2005/candidate.php?candidate_id=298,Gobindpur,RJD,0,Post Graduate,733000,1433,731567,241,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ram Lakhan Yadav,32,Gobindpur,,,Rashtriya Janata Dal
SANJAY KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1236,Dumraon,SP,0,Others,977460,0,977460,203,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Ram Dayal Singh,34,"Vill.Nawatih, Po.and PS.Koran Sarai, Dist.Buxar",,,Samajwadi Party
SANJAY KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1080,Aurangabad,ABJS,0,12th Pass,0,0,0,220,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Krishna Kumar Singh,26,"501, Krishna Nagar, Ward no. 6, P.S. Aurangabad",,,Akhil Bharatiya Jan Sangh
SANJAY KUMAR YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1975,Manjhi,SP,0,Post Graduate,1519000,3484371,-1965371,35,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Kapildeo Prasad,35,"Vill Nawalpur, P.S. Daudpur, Dist. Saran",,,Samajwadi Party
SANJAY KUMAR YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1568,Madhepura,SP,0,Graduate Professional,511000,0,511000,120,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shatrughan Prasad Yadav,39,"Village Sahagarh, Tola Dulai Ram, Po.Sahagarh, PS.and Dist.Madhepura",,,Samajwadi Party
SANJAY MANJHI,http://myneta.info/bih2005/candidate.php?candidate_id=1433,Makhdumpur,IND,0,10th Pass,23500,0,23500,226,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Budha Manjhi,40,"Gr.Ladausa, Thana Makhdumpur, Dist.Jehanabad",,,Independent
SANJAY PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1241,Rajpur,IND,0,12th Pass,545400,0,545400,202,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Sita Ram Paswan,30,"Village Rajpur, PO.Hetma Rajpur, PS.Rajpur, Dist.Buxar",,,Independent
SANJAY PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1397,Konch,IND,0,10th Pass,25100,0,25100,230,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Hari Har Paswan,31,"Gr.Amva, Po.Kamalpur, Dist.Gaya",,,Independent
Sanjay Paswan,http://myneta.info/bih2005/candidate.php?candidate_id=982,Warisnagar : Bye-election on 10-09-2009,BJP,0,Doctorate,2532000,0,2532000,94,SC,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Sri mahavir Ram,47,R.S.Tank Navtolia P.S.Bhadurpur Dist.Dharbhanga,,,Bharatiya Janata Party
SANJAY SAHAY,http://myneta.info/bih2005/candidate.php?candidate_id=144,Gaya Town,INC,0,Graduate,53086807,0,53086807,232,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Late Dayanand Sahay,45,"Rampur Gaya, Gaya Town",,,Indian National Congress
SANJAY SARAOGI,http://myneta.info/bih2005/candidate.php?candidate_id=99,Darbhanga,BJP,1,Post Graduate,7251222,864691,6386531,89,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,true,SHRI PARMESHWAR  SARAOGI,36,RESIDENT,,,Bharatiya Janata Party
SANJAY SHAHI,http://myneta.info/bih2005/candidate.php?candidate_id=1625,Aurai,SP,50,10th Pass,2061750,0,2061750,62,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Anand Mohan Shahi,37,"Vill.Post.Shahi Minapur,P.S.Aurai,Dist.Muzafarpur",,,Samajwadi Party
SANJAY SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=68,Sandesh,BJP,0,Post Graduate,722500,5000,717500,196,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Madhav Singh,31,"NAWADA, PS.-BIHIYA, 

Sandesh , Disst.-JODHPUR",,,Bharatiya Janata Party
SANJAY YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=794,Monghyr,LJP,0,Graduate Professional,372000,0,372000,167,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Vijendra Pd Kaper,26,"Village + P.O. - Raghunathpur, P.S.-Kamal, Dist. Begusarai",,,Lok Janshakti Party
SANJEET KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=876,Mairwa,INC,0,12th Pass,210000,0,210000,30,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Late Gorakh Ram,31,"Vill-Sohrai,Post-Tali,District - Siwan",,,Indian National Congress
SANJEET KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1432,Makhdumpur,IJP,0,12th Pass,386528,0,386528,226,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Vidya Bhushan Giri,33,"Gr.and Po.Sugaon, Thana Makhdumpur, Jehanabad",,,Indian Justice Party
SANJEEV KR. SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1988,Masrakh,IND,0,12th Pass,25000,0,25000,37,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,NATHUNI SINGH,34,"VILLAGE - CHARIHARE,P.S- MASRAKH,SARAN",,,Independent
SANJEEV KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1805,Paliganj,IND,0,12th Pass,720000,0,720000,195,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ramat Vakba Singh,33,"Gr.Lajitipur, Po.Pasarpur, Thana Paliganj, Dist.Patna",,,Independent
SANJEEV KUMAR MISHRA,http://myneta.info/bih2005/candidate.php?candidate_id=950,Masrakh,BSP,0,10th Pass,533000,0,533000,37,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Nageshwar Mishra,26,"Masrakh ,District - Sheikhpura",,,Bahujan Samaj Party
SANJEEV KUMAR YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=210,Kishanganj,BJP,8,10th Pass,310000,0,310000,122,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Kanhaiya Lal Yadav,33,POST AND P.S.-KISHANGANJ,,,Bharatiya Janata Party
SANJEEV PRASAD TONY,http://myneta.info/bih2005/candidate.php?candidate_id=322,Fatwa,INC,0,10th Pass,11584385,0,11584385,186,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Late Jaidera Prasad,46,"5/6 SR KARIMNAGAR, P.S.-BUDHA COLONY",,,Indian National Congress
Sanjeev Prasad Tony,http://myneta.info/bih2005/candidate.php?candidate_id=1005,Phulwari : Bye-election on 15-09-2009,INC,1,10th Pass,16374955,17069,16357886,193,SC,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,Late Jaidev Prasad,52,Sri Krishna Nagar Road no 5 GPO Patna,,,Indian National Congress
SANJEV RAM,http://myneta.info/bih2005/candidate.php?candidate_id=489,Alamnagar,BSP,0,Graduate,99500,0,99500,123,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Medni Ram,35,"Village + P.O. - Alamnagar, District - Madhepura",,,Bahujan Samaj Party
SANJIT KUMAR CHOWDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=2127,Tribeniganj,JD(S),0,10th Pass,306000,60000,246000,113,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ashok Chowdhary,27,"Vill.Tgamalpur, PS.Pipra, Dist.Supaul",,,Janata Dal (Secular)
SANTLAL RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1098,Nabinagar,IND,0,Literate,54000,0,54000,218,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Pancham Ram,32,Vill Hanirur Urdana Dist. Aurangabad,,,Independent
SANTOSH CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1421,Mirganj,SP,0,Graduate,575000,16800,558200,23,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Suhan Chaudhary,30,"Gram.Harsoli Post.Mirganj, Gopalganj",,,Samajwadi Party
SANTOSH KR. YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=750,Katihar,BSP,0,Graduate,25189,0,25189,142,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Anirud Pd.Yadav,35,"Moholla-Laligahi, W.no.-12,Dist-Katihar",,,Bahujan Samaj Party
SANTOSH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1833,Patna West,SP,3,Graduate,2656208,0,2656208,188,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,Purneshwar Prasad Singh,33,"Mohalla-Indira Nagar, Rajapur, PO.G.P.O., PS.Patliputra, Dist.Patna",,,Samajwadi Party
SANTOSH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=522,Baisi,BJP,0,12th Pass,0,0,0,137,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Nevi Lal Vishwas,28,"Kochaoli, District - Purnea",,,Bharatiya Janata Party
SANTOSH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1652,Kurhani,IND,0,Literate,41100,51500,-10400,57,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Anjani Kumar Sinha,37,"Vill.Post.Kurhani ,Dist.Muzaffarpur",,,Independent
SANTOSH KUMAR NIRALA,http://myneta.info/bih2005/candidate.php?candidate_id=86,Rajpur,BSP,0,Graduate,800600,0,800600,202,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,RAM LAL RAM,37,"VILL. CHUNNI TOLA MILKI, P.O. CHUNNI, DIST. BUXAR",,,Bahujan Samaj Party
SANYOGITA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=537,Barari,LJP,0,Post Graduate,5837283,0,5837283,141,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Pankaj Singh,37,"Barari, District - East Champaran",,,Lok Janshakti Party
SARFRAZ ALAM,http://myneta.info/bih2005/candidate.php?candidate_id=12,Jokihat,RJD,5,Graduate,1551036,922848,628188,132,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,TASLIM UDDIN,35,VILL SISONA PO JOKIHAT DIST ARARIA,,,Rashtriya Janata Dal
SARFUDDIN AHMAD,http://myneta.info/bih2005/candidate.php?candidate_id=2053,Sonbarsa,IND,0,12th Pass,44500,0,44500,121,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Abdul Gafahar,31,"Village and Po.Rajabasti, PS.Sitamarhi, Dist.Sitamarhi",,,Independent
SARITA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=913,Nokha,LJP,0,5th Pass,132000,0,132000,216,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Sriman Narayan Singh,46,"Village - Surtapur, P.O.- Saisar, Dist. Rohtas",,,Lok Janshakti Party
SARKAR MARANDI,http://myneta.info/bih2005/candidate.php?candidate_id=1513,Pranpur,JDP,0,10th Pass,37279,0,37279,145,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Nand Lal Marandi,53,"Vill.Khojarilhat, PO.Gouripur, Via.Mahadeopur, Dist.Katihar",,,Jharkhand Disom Party
SAROJ CHAUBEY,http://myneta.info/bih2005/candidate.php?candidate_id=1235,Dumraon,CPI(ML)(L),0,Post Graduate,15249,0,15249,203,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Pradip Jha,39,"M.L.A. Flat, PS.Katwali, Po.G.P.O.Patna",,,Communist Party of India (Marxist-Leninist) (Liberation)
SAROJ KANT TRIPATHI,http://myneta.info/bih2005/candidate.php?candidate_id=1814,Patna Central,IND,0,Post Graduate,48300,15800,32500,189,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Rama Shankar Tripathi,37,"Bahadurpur Houseing Coloney, 6MF, 3/104, Patna-26, Ps.Agankuan",,,Independent
SARYUG PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=321,Fatwa,JD(U),0,8th Pass,1078300,5913,1072387,186,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,true,Dukhan Paswan,51,"SORA KOTHI, POST.- FATUHA",,,Janata Dal (United)
SARYUG PRASAD SAHASTH,http://myneta.info/bih2005/candidate.php?candidate_id=578,Bihar,BSP,1,Not Given,531600,0,531600,176,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ramcharan,54,"Rana Pratap Nagar, District - Nalanda",,,Bahujan Samaj Party
SATAYANARAYAN SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=25,Obra,RJD,0,Post Graduate,3204083,0,3204083,222,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,true,JAGDISH SINGH,41,"VILL. MAJHIGOWN, THANA-OBRA, DIST.-AURANGABAD",,,Rashtriya Janata Dal
SATENDAR YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1732,Nawada,IND,0,Literate,34000,0,34000,239,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Prasadi Yadav,42,"Gr.Dwarka, Po.Bagiladiha, Thana and Dist.Nawada",,,Independent
SATENDRA THAKUR,http://myneta.info/bih2005/candidate.php?candidate_id=1226,Brahmpur,IND,0,Graduate,193665,0,193665,200,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Baban Thakur,42,"At & Po. Gangauli, P.S. Semari, Dist. Buxor Bihar",,,Independent
SATISH CHANDRA DUBEY,http://myneta.info/bih2005/candidate.php?candidate_id=481,Chanpatia,BJP,13,10th Pass,207000,0,207000,7,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,true,INDRAJEET DUBEY,32,"VILL. HARSARI, PO. NARKATIGANJ, P.S.-Shikarpur, DIST. W. CHAMPARAN",,,Bharatiya Janata Party
SATISH CHANDRA SHARMA,http://myneta.info/bih2005/candidate.php?candidate_id=1810,Paliganj,SAP,0,12th Pass,1891000,2400,1888600,195,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Rajeshwar Singh,25,"At-Khabura, Po.and Ps.Paliganj, Dist.Patna",,,Samata Partu
SATISH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1956,Chapra,IND,0,12th Pass,335500,0,335500,41,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Hareshwar Prasad,30,"Mukam-Prabhunathnagar,Post-Handithana,Chapra-Mofbilbaraj",,,Independent
SATISH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=456,Raghopur,JD(U),0,Post Graduate,971313,809000,162313,110,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,SHYAM NARAYAN YADAV,30,"VILL. RAMPUR, VAISALI",,,Janata Dal (United)
SATISH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=765,Surajgarha,LJP,0,Graduate,2796500,0,2796500,169,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Rameshwar Mahto,48,"Surajgarha, District - Kaimur (Bhabhua)",,,Lok Janshakti Party
SATYA NARAYAN MUKHIA,http://myneta.info/bih2005/candidate.php?candidate_id=1246,Baheri,CPI(ML)(L),1,10th Pass,365000,0,365000,87,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Yogendra Mukhia,37,Gram.Shorya Bahadurpur Jill.Darbangha,,,Communist Party of India (Marxist-Leninist) (Liberation)
SATYA NARAYAN RISHI,http://myneta.info/bih2005/candidate.php?candidate_id=1499,Korha,IND,0,Literate,5000,0,5000,140,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Sita Ram Rishi,29,"Vill. Boura, P.S. Korha, Dist. Katihar",,,Independent
SATYADEO NARAIN ARYA,http://myneta.info/bih2005/candidate.php?candidate_id=281,Rajgir,BJP,0,Post Graduate,2478540,200000,2278540,177,SC,NA,NA,,true,false,Male,,,,,,Bihar,2005,true,SHIWAN PRASAD,59,GANDHI TOLA RAJGIR NALANDA,,,Bharatiya Janata Party
SATYADEO RAM,http://myneta.info/bih2005/candidate.php?candidate_id=434,Mairwa,CPI(ML)(L),6,Not Given,117200,0,117200,30,SC,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Late Rajwanshi Ram,40,"Village - Krishna Pali, District - Siwan",,,Communist Party of India (Marxist-Leninist) (Liberation)
SATYADEO SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=759,Khagaria,LJP,0,12th Pass,709251,0,709251,165,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Rajdeo Singh,35,"Village - Chakussani, P.O.-  Mansi,  District - Khagaria",,,Lok Janshakti Party
SATYANAND SHARMA,http://myneta.info/bih2005/candidate.php?candidate_id=837,Patna West,LJP,0,Literate,2034500,0,2034500,188,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Late Ram sagar Sharma,54,"MOHLLA.- SHIVPURI, POST.- ANISHABAD, THANA-GARDANIBAG, District - Patna",,,Lok Janshakti Party
SATYANARAYAN YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=666,Katoria,LJP,1,10th Pass,746500,328312,418188,158,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Brahmadev Yadav,29,"vill-Bhairopur,PO-Supala,Dist-Banka",,,Lok Janshakti Party
SATYENDRA  SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1209,Sandesh,IND,0,12th Pass,25000,0,25000,196,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shiv Pujan Singh,39,Vill. Bharampur Gohankpur P.S. Kakung Bhojpur,,,Independent
SATYENDRA KR. SAHANI,http://myneta.info/bih2005/candidate.php?candidate_id=2001,Taraiya,CPI(ML)(L),0,10th Pass,235660,208500,27160,38,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,MUSAFIR SAHANI,38,"BAGAHIHARAKHPUR,TARAIYA,SARAN",,,Communist Party of India (Marxist-Leninist) (Liberation)
SATYENDRA KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1521,Khagaria,ABDBM,0,Graduate Professional,222000,0,222000,165,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Chandeshwra Nand Yogi,44,"Hajipur, Ward No.10, PS.and PO.and Dist.Khagaria",,,Akhil Bharatiya Desh Bhakt Morcha
