candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_remarks
SURENDRA RAM,http://myneta.info/bih2005/candidate.php?candidate_id=574,Bhore,LJP,0,10th Pass,1861600,15900,1845700,22,SC,NA,NA,,false,false,Male,,,,,
SURENDRA RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1422,Mirganj,BED,0,Literate,327000,24791,302209,23,GEN,NA,NA,,false,false,Male,,,,,
SURENDRA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1231,Buxar,ABAS,0,Literate,1000,0,1000,201,GEN,NA,NA,,false,false,Male,,,,,
SURENDRA YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=360,Mahishi,RJD,2,12th Pass,14700747,0,14700747,118,GEN,NA,NA,,false,false,Male,,,,,
SURENDRA YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=503,Atri,BSP,0,10th Pass,119000,0,119000,238,GEN,NA,NA,,false,false,Male,,,,,
SURESH CHANCHAL,http://myneta.info/bih2005/candidate.php?candidate_id=802,Sakra,LJP,0,Graduate,214199,39000,175199,58,SC,NA,NA,,false,false,Male,,,,,
SURESH CHAUDHRY,http://myneta.info/bih2005/candidate.php?candidate_id=819,Rajauli,BSP,0,Not Given,466000,0,466000,240,SC,NA,NA,,false,false,Male,,,,,
SURESH CHOUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1786,Fatwa,JKNPP,0,Graduate,10000,0,10000,186,SC,NA,NA,,false,false,Male,,,,,
SURESH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1832,Patna West,IND,0,Post Graduate,1133000,400,1132600,188,GEN,NA,NA,,true,false,Male,,,,,
SURESH KUMAR AZAD,http://myneta.info/bih2005/candidate.php?candidate_id=869,Supaul,BSP,1,Post Graduate,166666,0,166666,112,GEN,NA,NA,,false,false,Male,,,,,
SURESH KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=2009,Sheohar,IND,0,Graduate,46273,0,46273,66,GEN,NA,NA,,false,false,Male,,,,,
SURESH PASI,http://myneta.info/bih2005/candidate.php?candidate_id=178,Mohania,RJD,2,Graduate,567986,0,567986,211,SC,NA,NA,,false,true,Male,,,,,
SURESH PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1330,Pipra,IND,1,10th Pass,264700,0,264700,17,SC,NA,NA,,false,true,Male,,,,,
SURESH PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=20,Deo,RJD,0,Post Graduate,2260000,1005907,1254093,219,SC,NA,NA,,true,false,Male,,,,,
SURESH PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=1894,Dinara,IND,0,12th Pass,5000,0,5000,209,GEN,NA,NA,,false,false,Male,,,,,
SURESH PRASAD YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=2129,Hajipur,IND,0,10th Pass,40000,0,40000,45,GEN,NA,NA,,false,false,Male,,,,,
SURESH RAI,http://myneta.info/bih2005/candidate.php?candidate_id=638,Dinapur,LJP,2,12th Pass,1138572,150000,988572,191,GEN,NA,NA,,true,false,Male,,,,,
SURESH RISHI,http://myneta.info/bih2005/candidate.php?candidate_id=1866,Purnea,IND,0,Literate,1500,0,1500,139,GEN,NA,NA,,false,false,Male,,,,,
SURESH SAHANI (HATHIYAHI),http://myneta.info/bih2005/candidate.php?candidate_id=1321,Motihari,IND,0,Illiterate,176750,0,176750,12,GEN,NA,NA,,false,false,Male,,,,,
SURESH SAHANI (SAROTTAR),http://myneta.info/bih2005/candidate.php?candidate_id=709,Motihari,LJP,2,Graduate Professional,757000,0,757000,12,GEN,NA,NA,,false,true,Male,,,,,
SURESH SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=2067,Darauli,IND,0,10th Pass,205000,0,205000,31,GEN,NA,NA,,false,false,Male,,,,,
SURESH SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1546,Lakhisarai,IND,0,5th Pass,70000,0,70000,172,GEN,NA,NA,,false,false,Male,,,,,
SURYA KUMAR YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1220,Brahmpur,SP,3,Post Graduate,725000,0,725000,200,GEN,NA,NA,,false,false,Male,,,,,
SURYA NA. RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1587,Khajauli,IND,0,Post Graduate,308200,24000,284200,76,SC,NA,NA,,false,false,Male,,,,,
SURYA VILAS PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1357,Belaganj,CPI(ML)(L),1,12th Pass,0,0,0,229,GEN,NA,NA,,false,true,Male,,,,,
SURYADEO RAI,http://myneta.info/bih2005/candidate.php?candidate_id=418,Bathnaha,RJD,0,Graduate,4768995,239874,4529121,68,GEN,NA,NA,,true,false,Male,,,,,
SURYADEV VERMA,http://myneta.info/bih2005/candidate.php?candidate_id=723,Gaya Mufassil,BSP,0,12th Pass,130500,0,130500,231,GEN,NA,NA,,false,false,Male,,,,,
SURYBANSHI RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1097,Nabinagar,IND,0,12th Pass,12400,0,12400,218,GEN,NA,NA,,false,false,Male,,,,,
SUSHIL KUMAR CHOUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1247,Baheri,SP,0,Post Graduate,196166,0,196166,87,GEN,NA,NA,,false,false,Male,,,,,
SUSHIL KUMAR GUPTA,http://myneta.info/bih2005/candidate.php?candidate_id=1099,Nabinagar,IND,0,Graduate,340250,5000,335250,218,GEN,NA,NA,,false,false,Male,,,,,
SUSHIL KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=657,Nabinagar,JD(U),5,Post Graduate,14453102,300809,14152293,218,GEN,NA,NA,,true,true,Male,,,,,
SUSHIL KUMAR YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1555,Alamnagar,IND,0,12th Pass,273246,0,273246,123,GEN,NA,NA,,false,false,Male,,,,,
SUSHILA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=2063,Basantpur,SP,0,Graduate,809000,17000,792000,27,GEN,NA,NA,,false,false,Male,,,,,
SWAMINATH TIWARI,http://myneta.info/bih2005/candidate.php?candidate_id=1221,Brahmpur,IND,3,Post Graduate,1323767,30000,1293767,200,GEN,NA,NA,,false,true,Male,,,,,
SYED ATAUR RAHMAN,http://myneta.info/bih2005/candidate.php?candidate_id=1543,Thakurganj,SAP,0,10th Pass,0,0,0,134,GEN,NA,NA,,false,false,Male,,,,,
SYED NAUSHADUN NAVI,http://myneta.info/bih2005/candidate.php?candidate_id=280,Bihar,RJD,3,Graduate,2418244,427000,1991244,176,GEN,NA,NA,,false,false,Male,,,,,
SYED RUKNUDIN,http://myneta.info/bih2005/candidate.php?candidate_id=337,Baisi,IND,0,Graduate,20000,0,20000,137,GEN,NA,NA,,false,false,Male,,,,,
TANIK MOCHI,http://myneta.info/bih2005/candidate.php?candidate_id=1753,Warsaliganj,IND,0,8th Pass,100000,0,100000,242,GEN,NA,NA,,false,false,Male,,,,,
TAPENDRA NARAYAN,http://myneta.info/bih2005/candidate.php?candidate_id=1765,Barh,SAP,0,Graduate,35000,0,35000,184,GEN,NA,NA,,false,false,Male,,,,,
TAR KISHOR PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=187,Katihar,BJP,2,12th Pass,7690182,220336,7469846,142,GEN,NA,NA,,true,false,Male,,,,,
TARAK NATH GOSWAMI,http://myneta.info/bih2005/candidate.php?candidate_id=1343,Atri,SJP(R),0,Post Graduate,21500,0,21500,238,GEN,NA,NA,,false,false,Male,,,,,
TARIQUE IMAM,http://myneta.info/bih2005/candidate.php?candidate_id=1626,Aurai,IND,0,Graduate,325000,10000,315000,62,GEN,NA,NA,,false,false,Male,,,,,
TARIQUE MATIN,http://myneta.info/bih2005/candidate.php?candidate_id=528,Balia,LJP,0,Post Graduate,2156700,0,2156700,103,GEN,NA,NA,,false,false,Male,,,,,
TARKESHWAR GIRI,http://myneta.info/bih2005/candidate.php?candidate_id=1647,Kanti,IND,1,12th Pass,274948,17096,257852,56,GEN,NA,NA,,false,true,Male,,,,,
TARKESHWAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=2076,Goreakothi,IND,0,8th Pass,2356800,100000,2256800,28,GEN,NA,NA,,false,false,Male,,,,,
TARKESHWAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=400,Masrakh,INC,3,Graduate,3336165,0,3336165,37,GEN,NA,NA,,true,true,Male,,,,,
TASLIM JAMAL,http://myneta.info/bih2005/candidate.php?candidate_id=540,Barauli,LJP,3,Graduate,25000,0,25000,25,GEN,NA,NA,,true,false,Male,,,,,
TEJ BAHADUR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1528,Parbatta,PTSS,0,Graduate,324000,0,324000,163,GEN,NA,NA,,false,false,Male,,,,,
TEJ N. MAHTO,http://myneta.info/bih2005/candidate.php?candidate_id=952,Sonepur,BSP,0,Graduate Professional,333000,0,333000,44,GEN,NA,NA,,false,false,Male,,,,,
TEJ NARAYAN SHARMA,http://myneta.info/bih2005/candidate.php?candidate_id=1272,Jale,IND,0,Literate,116500,0,116500,91,GEN,NA,NA,,false,false,Male,,,,,
TEJ NARAYAN SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1982,Marhaura,IND,0,Post Graduate,450000,0,450000,39,GEN,NA,NA,,false,false,Male,,,,,
TETRI DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=1462,Mohania,CPI(ML)(L),0,8th Pass,53500,0,53500,211,SC,NA,NA,,false,false,Female,,,,,
THAKUR RATNAKAR,http://myneta.info/bih2005/candidate.php?candidate_id=410,Sheohar,JD(U),0,Post Graduate,3812000,270000,3542000,66,GEN,NA,NA,,false,false,Male,,,,,
TILESHWAR CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1361,Bodh Gaya,IND,0,12th Pass,0,0,0,235,SC,NA,NA,,false,false,Male,,,,,
TILKESHWAR CHOUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=842,Fatwa,BSP,1,Graduate Professional,1500000,0,1500000,186,SC,NA,NA,,false,false,Male,,,,,
TITHANAND MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=1053,Sikti,IND,0,Literate,7306,0,7306,131,GEN,NA,NA,,false,false,Male,,,,,
TOTA CHOUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1815,Patna Central,CPI(ML)(L),0,Literate,5000,0,5000,189,GEN,NA,NA,,false,false,Male,,,,,
TRAVENDRA KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1064,Arwal,IND,0,Literate,435500,0,435500,224,GEN,NA,NA,,false,false,Male,,,,,
TRIPIT SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1729,Hisua,IND,0,10th Pass,10000,0,10000,243,GEN,NA,NA,,false,false,Male,,,,,
TRIVENI  SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=78,Piro,RJD,0,12th Pass,505000,0,505000,205,GEN,NA,NA,,false,false,Male,,,,,
TULSHI SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1898,Karakat,SP,0,Graduate,5645037,0,5645037,207,GEN,NA,NA,,true,false,Male,,,,,
Uday Kumar,http://myneta.info/bih2005/candidate.php?candidate_id=1007,Phulwari : Bye-election on 15-09-2009,RJD,0,Post Graduate,25784,13030,12754,193,SC,NA,NA,,false,false,Male,,,,,
UDAY NARAYAN CHAUDHRY,http://myneta.info/bih2005/candidate.php?candidate_id=141,Imamganj,JD(U),3,Graduate,1400000,1177580,222420,233,SC,NA,NA,,true,true,Male,,,,,
UDAY SHANKAR PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=292,Harnaut,RJD,0,Graduate,62378,0,62378,182,GEN,NA,NA,,true,false,Male,,,,,
UDAY SHANKAR RAI,http://myneta.info/bih2005/candidate.php?candidate_id=1997,Sonepur,IND,0,12th Pass,123000,0,123000,44,GEN,NA,NA,,false,false,Male,,,,,
UDAYSHANKAR PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1324,Motihari,IND,0,12th Pass,49000,0,49000,12,GEN,NA,NA,,false,false,Male,,,,,
UDIT RAI,http://myneta.info/bih2005/candidate.php?candidate_id=392,Chapra,RJD,0,10th Pass,3838287,364618,3473669,41,GEN,NA,NA,,true,false,Male,,,,,
UGAN TARA DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=504,Aurai,INC,0,Graduate,7869673,0,7869673,62,GEN,NA,NA,,false,false,Female,,,,,
UMA KANT CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=106,Hayaghat,JD(U),0,Post Graduate,252500,0,252500,92,GEN,NA,NA,,true,false,Male,,,,,
UMA KANT YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=238,Babubarhi,RJD,1,Post Graduate,2114534,107846,2006688,77,GEN,NA,NA,,false,true,Male,,,,,
UMA PANDEY,http://myneta.info/bih2005/candidate.php?candidate_id=402,Baniapur,INC,0,Post Graduate,1990978,0,1990978,36,GEN,NA,NA,,false,false,Female,,,,,
UMA SHANKAR BHAGAT ALIS TUNTUN BHAGAT,http://myneta.info/bih2005/candidate.php?candidate_id=739,Jamui,LJP,2,8th Pass,45712382,26576964,19135418,170,GEN,NA,NA,,true,false,Male,,,,,
UMA SHANKAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1741,Nawada,IND,0,10th Pass,186000,0,186000,239,GEN,NA,NA,,false,false,Male,,,,,
UMA SHANKAR VERMA,http://myneta.info/bih2005/candidate.php?candidate_id=1429,Jahanabad,IND,0,Graduate,278000,0,278000,227,GEN,NA,NA,,false,false,Male,,,,,
UMADHAR PRASAD SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1264,Hayaghat,IND,1,Post Graduate,1064650,0,1064650,92,GEN,NA,NA,,true,true,Male,,,,,
UMASHANKAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=440,Maharajganj,RJD,2,10th Pass,2754777,0,2754777,33,GEN,NA,NA,,true,true,Male,,,,,
UMESH CHOUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1583,Harlakhi,SP,0,Post Graduate,448000,0,448000,75,GEN,NA,NA,,false,false,Male,,,,,
UMESH KUMAR SUMAN,http://myneta.info/bih2005/candidate.php?candidate_id=542,Barbigha,LJP,0,10th Pass,672990,0,672990,174,SC,NA,NA,,false,false,Male,,,,,
UMESH PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1687,Sakra,IND,0,Graduate,510000,0,510000,58,SC,NA,NA,,false,false,Male,,,,,
UMESH PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1849,Banmankhi,IND,1,Post Graduate,355,0,355,126,SC,NA,NA,,false,true,Male,,,,,
UMESH PRADHAN,http://myneta.info/bih2005/candidate.php?candidate_id=726,Kateya,BJP,0,Post Graduate,600471,209660,390811,21,GEN,NA,NA,,true,false,Male,,,,,
UMESH PRASAD SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1146,Barauni,IND,1,10th Pass,8646548,50000,8596548,106,GEN,NA,NA,,false,true,Male,,,,,
UMESH PRASAD YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1722,Gobindpur,IND,0,10th Pass,360000,0,360000,241,GEN,NA,NA,,false,false,Male,,,,,
UMESH PRASAD YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1127,Katoria,IND,0,Graduate,900312,0,900312,158,GEN,NA,NA,,false,false,Male,,,,,
UMESH RAJBANSHI,http://myneta.info/bih2005/candidate.php?candidate_id=1749,Rajauli,IND,0,Literate,252000,0,252000,240,SC,NA,NA,,false,false,Male,,,,,
UMESH SHARMA,http://myneta.info/bih2005/candidate.php?candidate_id=1794,Masaurhi,IND,1,Post Graduate,601752,300000,301752,187,GEN,NA,NA,,false,true,Male,,,,,
UMESH SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1823,Patna East,CPI(ML)(L),0,Post Graduate,280000,0,280000,190,GEN,NA,NA,,false,false,Male,,,,,
UMESH SINGH KUSHAWAHA,http://myneta.info/bih2005/candidate.php?candidate_id=460,Jandaha,RJD,2,12th Pass,1155000,130000,1025000,48,GEN,NA,NA,,true,true,Male,,,,,
UMESHWAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1953,Baniapur,IND,0,Graduate,1000,0,1000,36,GEN,NA,NA,,false,false,Male,,,,,
UPENDER SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=557,Begusarai,LJP,4,Graduate,86093619,18133676,67959943,105,GEN,NA,NA,,true,false,Male,,,,,
UPENDRA DUBEY,http://myneta.info/bih2005/candidate.php?candidate_id=1230,Buxar,RSP,0,Literate,1000,0,1000,201,GEN,NA,NA,,false,false,Male,,,,,
UPENDRA NATH,http://myneta.info/bih2005/candidate.php?candidate_id=1068,Kurtha,CPI(ML)(L),4,12th Pass,16503,0,16503,225,GEN,NA,NA,,false,true,Male,,,,,
UPENDRA PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1277,Manigachhi,CPI(ML)(L),1,12th Pass,54500,24800,29700,84,GEN,NA,NA,,false,true,Male,,,,,
UPENDRA PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1116,Rafiganj,IND,0,5th Pass,70000,0,70000,221,GEN,NA,NA,,false,false,Male,,,,,
UPENDRA PD. VERMA,http://myneta.info/bih2005/candidate.php?candidate_id=254,Jamalpur,RJD,1,Post Graduate,8520273,279000,8241273,168,GEN,NA,NA,,true,false,Male,,,,,
UPENDRA PD. YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1611,Jamalpur,ABDBM,0,Graduate,130000,0,130000,168,GEN,NA,NA,,false,false,Male,,,,,
UPENDRA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1315,Madhuban,IND,1,10th Pass,465000,7500,457500,16,GEN,NA,NA,,false,true,Male,,,,,
URMILA DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=1088,Goh,CPI(ML)(L),0,Graduate,1795000,0,1795000,223,GEN,NA,NA,,false,false,Female,,,,,
USHA DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=1218,Brahmpur,AJVD,0,8th Pass,372773,765518,-392745,200,GEN,NA,NA,,true,false,Female,,,,,
USHA KUMARI,http://myneta.info/bih2005/candidate.php?candidate_id=543,Barbigha,BSP,0,10th Pass,750000,0,750000,174,SC,NA,NA,,false,false,Female,,,,,
USHA MISHR,http://myneta.info/bih2005/candidate.php?candidate_id=1977,Manjhi,IND,0,12th Pass,10380176,0,10380176,35,GEN,NA,NA,,false,false,Female,,,,,
USHA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1393,Konch,IND,0,10th Pass,33985199,193140,33792059,230,GEN,NA,NA,,true,false,Female,,,,,
UTAM BIHARI KUSHWAHA,http://myneta.info/bih2005/candidate.php?candidate_id=2069,Darauli,IND,0,Literate,0,0,0,31,GEN,NA,NA,,false,false,Male,,,,,
VAKIL SAHNI,http://myneta.info/bih2005/candidate.php?candidate_id=799,Gaighatti,LJP,2,10th Pass,119500,0,119500,61,GEN,NA,NA,,false,true,Male,,,,,
VALIRAM VISHWAKARMA,http://myneta.info/bih2005/candidate.php?candidate_id=1827,Patna East,IND,0,Literate,212342,0,212342,190,GEN,NA,NA,,false,false,Male,,,,,
VANDANA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=943,Jalalpur,BSP,0,12th Pass,700300,5000,695300,40,GEN,NA,NA,,false,false,Female,,,,,
VEENA DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=534,Banmankhi,CPI,0,Literate,65000,19000,46000,126,SC,NA,NA,,true,false,Female,,,,,
VEENA PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1331,Pipra,AJVD,0,5th Pass,227000,0,227000,17,SC,NA,NA,,false,false,Female,,,,,
VEENA SAHI,http://myneta.info/bih2005/candidate.php?candidate_id=468,Vaishali,INC,0,Graduate,19783836,694280,19089556,52,GEN,NA,NA,,true,false,Female,,,,,
VERMA NAND,http://myneta.info/bih2005/candidate.php?candidate_id=1788,Maner,IND,0,Post Graduate,644,0,644,192,GEN,NA,NA,,false,false,Male,,,,,
VIDHAN CHAND RAI,http://myneta.info/bih2005/candidate.php?candidate_id=2055,Sonbarsa,IND,0,12th Pass,62000,12000,50000,121,GEN,NA,NA,,false,false,Male,,,,,
VIDYA NAND THAKUR,http://myneta.info/bih2005/candidate.php?candidate_id=1601,Madhubani,IND,0,Graduate,5500,0,5500,78,GEN,NA,NA,,false,false,Male,,,,,
VIDYANAND RAM,http://myneta.info/bih2005/candidate.php?candidate_id=691,Ghanshyampur,BSP,0,Post Graduate,16000,6000,10000,86,GEN,NA,NA,,false,false,Male,,,,,
VIDYANAND RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1031,Forbesganj,JPJD,0,12th Pass,94000,0,94000,129,GEN,NA,NA,,false,false,Male,,,,,
VIDYANAND VIKAL,http://myneta.info/bih2005/candidate.php?candidate_id=1839,Phulwari,CPI(ML)(L),1,Graduate,0,0,0,193,SC,NA,NA,,false,true,Male,,,,,
VIJAY  KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1193,Barhara,IND,0,Graduate,9621001,0,9621001,197,GEN,NA,NA,,false,false,Male,,,,,
VIJAY  SHANKAR  RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1197,Jagdishpur,IND,0,12th Pass,10000,0,10000,204,GEN,NA,NA,,false,false,Male,,,,,
VIJAY  SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1191,Barhara,IND,0,12th Pass,425001,0,425001,197,GEN,NA,NA,,false,false,Male,,,,,
VIJAY CHOUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1366,Fatehpur,JJJKMC,0,Post Graduate,242000,0,242000,237,SC,NA,NA,,false,false,Male,,,,,
VIJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1901,Karakat,IND,0,8th Pass,28000,0,28000,207,GEN,NA,NA,,false,false,Male,,,,,
VIJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1735,Nawada,IND,0,Post Graduate,755000,19000,736000,239,GEN,NA,NA,,false,false,Male,,,,,
VIJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=2000,Taraiya,SJP(R),0,Post Graduate,355000,0,355000,38,GEN,NA,NA,,true,false,Male,,,,,
VIJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1148,Cheria Bariarpur,IND,0,12th Pass,25000,0,25000,108,GEN,NA,NA,,false,false,Male,,,,,
VIJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=941,Garkha,LJP,0,Graduate,446000,0,446000,42,SC,NA,NA,,false,false,Male,,,,,
VIJAY KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=810,Nalanda,BSP,0,Graduate,23000,0,23000,178,GEN,NA,NA,,false,false,Male,,,,,
VIJAY KUMAR GUPTA,http://myneta.info/bih2005/candidate.php?candidate_id=1323,Motihari,IND,0,Literate,110000,0,110000,12,GEN,NA,NA,,false,false,Male,,,,,
VIJAY KUMAR GUPTA,http://myneta.info/bih2005/candidate.php?candidate_id=446,Kishunpur,INC,0,Graduate,2490201,0,2490201,111,GEN,NA,NA,,true,false,Male,,,,,
VIJAY KUMAR JHA,http://myneta.info/bih2005/candidate.php?candidate_id=1597,Madhepur,IND,0,10th Pass,500,12000,-11500,83,GEN,NA,NA,,false,false,Male,,,,,
Vijay Kumar Mandal,http://myneta.info/bih2005/candidate.php?candidate_id=998,Araria : Bye-election on 15-09-2009,LJP,3,10th Pass,1675000,0,1675000,130,GEN,NA,NA,,false,true,Male,,,,,
VIJAY KUMAR MANJHI,http://myneta.info/bih2005/candidate.php?candidate_id=1027,Bodh Gaya : Bye-election on 15-09-2009,BJP,0,10th Pass,382000,371000,11000,235,SC,NA,NA,,false,false,Male,,,,,
VIJAY KUMAR MISHRA,http://myneta.info/bih2005/candidate.php?candidate_id=104,Jale,BJP,0,Graduate,4151638,88000,4063638,91,GEN,NA,NA,,true,false,Male,,,,,
VIJAY KUMAR RAVIDAS,http://myneta.info/bih2005/candidate.php?candidate_id=811,Islampur,BSP,0,12th Pass,75000,0,75000,179,GEN,NA,NA,,false,false,Male,,,,,
VIJAY KUMAR SHUKLA,http://myneta.info/bih2005/candidate.php?candidate_id=465,Lalganj,JD(U),27,Graduate,10519466,0,10519466,51,GEN,NA,NA,,true,true,Male,,,,,
VIJAY KUMAR SINHA,http://myneta.info/bih2005/candidate.php?candidate_id=214,Lakhisarai,BJP,0,10th Pass,6618262,1600000,5018262,172,GEN,NA,NA,,true,false,Male,,,,,
VIJAY KUMAR YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=2044,Runisaidpur,IND,0,10th Pass,120800,40000,80800,64,GEN,NA,NA,,false,false,Male,,,,,
VIJAY PRAKASH,http://myneta.info/bih2005/candidate.php?candidate_id=172,Jamui,RJD,1,Post Graduate,2115827,0,2115827,170,GEN,NA,NA,,true,true,Male,,,,,
VIJAY PRASAD GUPTA,http://myneta.info/bih2005/candidate.php?candidate_id=126,Sugauli,RJD,3,Graduate,1840101,3367,1836734,11,GEN,NA,NA,,false,true,Male,,,,,
VIJAY RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1096,Nabinagar,IJP,0,Post Graduate,5500,0,5500,218,GEN,NA,NA,,false,false,Male,,,,,
VIJAY SHANKAR YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1439,Chakai,SP,0,Graduate,1462255,0,1462255,159,GEN,NA,NA,,false,false,Male,,,,,
VIJAY SINGH YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1450,Bhabhua,CPI(ML)(L),0,12th Pass,14000,0,14000,212,GEN,NA,NA,,false,false,Male,,,,,
VIJAY YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=736,Ghosi,LJP,1,10th Pass,600000,0,600000,228,GEN,NA,NA,,false,true,Male,,,,,
VIJAYANAND PASWAN SHASTRI,http://myneta.info/bih2005/candidate.php?candidate_id=1798,Mokameh,IND,0,Graduate,185005,0,185005,183,GEN,NA,NA,,false,false,Male,,,,,
VIJAYSHANKAR CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=690,Ghanshyampur,BJP,6,Graduate,1835501,0,1835501,86,GEN,NA,NA,,false,true,Male,,,,,
